Placemark,LL Lon,LL Lat,UR Lon,UR Lat
33_11,-89.722,69.198,-83.131,69.955
33_12,-91.197,67.844,-85.04,68.66
33_14,-93.721,65.108,-88.289,66.02
35_15,-97.903,63.727,-92.774,64.68
37_12,-97.377,67.844,-91.221,68.66
39_11,-98.992,69.198,-92.402,69.955
40_12,-102.012,67.844,-95.856,68.66
40_11,-100.537,69.198,-93.947,69.955
36_11,-94.357,69.198,-87.766,69.955
