Placemark,LL Lon,LL Lat,UR Lon,UR Lat
96_11,172.939,69.198,179.53,69.955
97_11,171.394,69.198,177.985,69.955
98_11,169.849,69.198,176.44,69.955
99_11,168.304,69.198,174.894,69.955
99_12,166.829,67.844,172.985,68.66
100_11,166.759,69.198,173.349,69.955
100_12,165.284,67.844,171.44,68.66
