Placemark,LL Lon,LL Lat,UR Lon,UR Lat
71_11,-148.434,69.198,-141.844,69.955
72_11,-149.979,69.198,-143.389,69.955
73_11,-151.524,69.198,-144.934,69.955
74_11,-153.069,69.198,-146.479,69.955
75_11,-154.614,69.198,-148.024,69.955
