Placemark,LL Lon,LL Lat,UR Lon,UR Lat
66_11,-140.709,69.198,-134.118,69.955
67_11,-142.254,69.198,-135.663,69.955
68_11,-143.799,69.198,-137.209,69.955
69_11,-145.344,69.198,-138.754,69.955
70_11,-146.889,69.198,-140.299,69.955
