Placemark,LL Lon,LL Lat,UR Lon,UR Lat
210_111,-63.007,-72.476,-55.365,-71.865
210_112,-65.781,-73.692,-57.503,-73.172
210_113,-68.966,-74.868,-59.967,-74.456
211_111,-64.552,-72.476,-56.911,-71.865
211_112,-67.326,-73.692,-59.048,-73.172
217_111,-73.823,-72.476,-66.181,-71.865
217_112,-76.596,-73.692,-68.318,-73.172
218_111,-75.368,-72.476,-67.726,-71.865
219_111,-76.913,-72.476,-69.271,-71.865
219_112,-79.686,-73.692,-71.408,-73.172
