Placemark,LL Lon,LL Lat,UR Lon,UR Lat
88_106,135.226,-66.02,140.658,-65.108
89_106,133.681,-66.02,139.113,-65.108
87_106,136.771,-66.02,142.203,-65.108
86_107,136.777,-67.347,142.549,-66.48
85_107,138.322,-67.347,144.094,-66.48
80_107,146.047,-67.347,151.82,-66.48
80_108,144.338,-68.66,150.495,-67.844
81_107,144.502,-67.347,150.275,-66.48
82_107,142.957,-67.347,148.73,-66.48
83_107,141.412,-67.347,147.184,-66.48
84_107,139.867,-67.347,145.639,-66.48
