Placemark,LL Lon,LL Lat,UR Lon,UR Lat
110_66,124.102,-9.358,126.168,-7.993
110_67,123.785,-10.803,125.859,-9.439
111_66,122.557,-9.358,124.623,-7.993
111_67,122.24,-10.803,124.314,-9.439
111_68,121.919,-12.247,124.005,-10.885
112_66,121.012,-9.358,123.077,-7.993
112_67,120.695,-10.803,122.769,-9.439
113_66,119.467,-9.358,121.532,-7.993
113_67,119.149,-10.803,121.224,-9.439
114_66,117.922,-9.358,119.987,-7.993
114_67,117.604,-10.803,119.679,-9.439
