Placemark,LL Lon,LL Lat,UR Lon,UR Lat
85_68,162.091,-12.247,164.177,-10.885
86_66,161.184,-9.358,163.249,-7.993
86_67,160.866,-10.803,162.941,-9.439
86_68,160.546,-12.247,162.632,-10.885
87_66,159.639,-9.358,161.704,-7.993
87_67,159.321,-10.803,161.396,-9.439
87_68,159.001,-12.247,161.087,-10.885
88_66,158.094,-9.358,160.159,-7.993
88_67,157.776,-10.803,159.851,-9.439
89_66,156.549,-9.358,158.614,-7.993
