Placemark,LL Lon,LL Lat,UR Lon,UR Lat
90_66,155.004,-9.358,157.069,-7.993
91_68,152.821,-12.247,154.906,-10.885
92_66,151.913,-9.358,153.979,-7.993
92_67,151.596,-10.803,153.671,-9.439
92_68,151.276,-12.247,153.361,-10.885
93_66,150.368,-9.358,152.434,-7.993
93_67,150.051,-10.803,152.126,-9.439
93_68,149.731,-12.247,151.816,-10.885
94_67,148.506,-10.803,150.58,-9.439
