Placemark,LL Lon,LL Lat,UR Lon,UR Lat
105_68,131.19,-12.247,133.275,-10.885
105_69,130.867,-13.691,132.965,-12.33
106_66,130.283,-9.358,132.348,-7.993
106_68,129.645,-12.247,131.73,-10.885
106_69,129.321,-13.691,131.42,-12.33
106_70,128.995,-15.134,131.107,-13.776
107_66,128.737,-9.358,130.803,-7.993
107_70,127.45,-15.134,129.562,-13.776
108_66,127.192,-9.358,129.258,-7.993
108_70,125.905,-15.134,128.017,-13.776
109_66,125.647,-9.358,127.713,-7.993
109_70,124.36,-15.134,126.472,-13.776
