Placemark,LL Lon,LL Lat,UR Lon,UR Lat
105_82,126.21,-32.393,128.642,-31.081
106_82,124.665,-32.393,127.097,-31.081
106_83,124.253,-33.825,126.728,-32.518
107_83,122.708,-33.825,125.183,-32.518
107_84,122.285,-35.255,124.806,-33.955
108_83,121.163,-33.825,123.638,-32.518
108_84,120.74,-35.255,123.261,-33.955
109_83,119.618,-33.825,122.093,-32.518
109_84,119.195,-35.255,121.716,-33.955
