Placemark,LL Lon,LL Lat,UR Lon,UR Lat
157_71,49.866,-16.577,51.994,-15.22
157_72,49.532,-18.019,51.677,-16.665
158_71,48.321,-16.577,50.449,-15.22
158_72,47.987,-18.019,50.132,-16.665
158_73,47.648,-19.46,49.813,-18.109
158_74,47.305,-20.901,49.49,-19.553
158_75,46.956,-22.34,49.164,-20.996
