Placemark,LL Lon,LL Lat,UR Lon,UR Lat
171_72,27.901,-18.019,30.047,-16.665
172_71,26.69,-16.577,28.818,-15.22
172_72,26.356,-18.019,28.501,-16.665
173_71,25.145,-16.577,27.273,-15.22
