Placemark,LL Lon,LL Lat,UR Lon,UR Lat
109_71,124.029,-16.577,126.157,-15.22
110_71,122.484,-16.577,124.612,-15.22
110_72,122.15,-18.019,124.295,-16.665
110_73,121.811,-19.46,123.976,-18.109
111_72,120.605,-18.019,122.75,-16.665
111_73,120.266,-19.46,122.431,-18.109
111_74,119.923,-20.901,122.108,-19.553
112_74,118.378,-20.901,120.563,-19.553
113_74,116.833,-20.901,119.018,-19.553
114_74,115.288,-20.901,117.473,-19.553
114_75,114.939,-22.34,117.147,-20.996
