Placemark,LL Lon,LL Lat,UR Lon,UR Lat
72_72,-179.137,-18.019,-176.992,-16.665
72_73,-179.476,-19.46,-177.312,-18.109
74_72,177.772,-18.019,179.918,-16.665
74_73,177.434,-19.46,179.598,-18.109
75_72,176.227,-18.019,178.373,-16.665
75_73,175.889,-19.46,178.053,-18.109
